Name,Latitude,Longitude,Votes,Rating,Type,City
The Family Store,40.63544,-74.026,165.0,4.5,mediterranean,ny
Sammy's Halal,40.75276,-73.9853,168.0,4.0,mediterranean,ny
King of Falafel & Shawarma - Cart,40.7592340480098,-73.972864948706,151.0,4.5,mediterranean,ny
Zatar,40.6980763644669,-73.9245712108767,99.0,4.5,mediterranean,ny
Symposium Greek Restaurant,40.805419921875,-73.9643325805664,180.0,3.5,mediterranean,ny
Pita Gyro And Grill,40.7079434,-73.8974053,92.0,4.0,mediterranean,ny
Spiegel,40.723690032959,-73.98783,330.0,4.0,mediterranean,ny
First Oasis,40.61803,-74.03065,161.0,4.0,mediterranean,ny
Bite,40.7257318645125,-73.9946338116395,258.0,4.0,mediterranean,ny
Hamido Seafood,40.7750008,-73.9095623,99.0,4.5,mediterranean,ny
Turco Mediterranean Grill,40.75913,-73.9918,544.0,4.0,mediterranean,ny
3 Guys Gyro,40.70626,-73.94319,28.0,4.5,mediterranean,ny
Sunshine - Hummus,40.7310806539702,-73.9934370902108,76.0,5.0,mediterranean,ny
Truva Cafe and Grill,40.7750966778383,-73.9116586888159,349.0,4.0,mediterranean,ny
Blue,40.645338,-74.107791,305.0,4.0,mediterranean,ny
Memo Shish Kebab - Brooklyn,40.610334319877,-73.954959538747,296.0,3.5,mediterranean,ny
Chick P,40.68056,-73.97425,246.0,4.5,mediterranean,ny
Hayaty NYC,40.7259195,-73.9838009,151.0,3.5,mediterranean,ny
Paprika kosher,40.74727,-73.9822,101.0,4.0,mediterranean,ny
Pangea,40.730472,-73.9859,133.0,3.5,mediterranean,ny
Cafe Centro,40.7540842395185,-73.9765333888855,157.0,3.5,mediterranean,ny
Dill & Parsley,40.75666,-73.98335,28.0,4.0,mediterranean,ny
Molos,40.7713706622218,-74.0132697254743,469.0,3.5,mediterranean,ny
Pera Mediterranean Brasserie,40.75228,-73.9795,398.0,3.5,mediterranean,ny
Roti Modern Mediterranean,40.7515315,-73.9745342,216.0,4.0,mediterranean,ny
Cafe Mocha,40.72781,-73.98803,336.0,3.5,mediterranean,ny
Blue Seafood Bar,40.76685,-73.98615,145.0,3.5,mediterranean,ny
BZ Grill,40.7707089557698,-73.9213913349876,609.0,4.0,mediterranean,ny
Pink Moose,40.75911,-73.96212,140.0,4.5,mediterranean,ny
Boutique Bistro Bar,40.775414,-73.9093017,60.0,4.5,mediterranean,ny
Gyro World Astoria,40.764944,-73.917251,100.0,4.0,mediterranean,ny
Ukus,40.762977451086,-73.9131711423397,77.0,4.0,mediterranean,ny
This Is Gyro,40.71571,-74.0075,31.0,4.0,mediterranean,ny
Hummus Place,40.780044,-73.98027,603.0,4.0,mediterranean,ny
The Halal Guys,40.7935457420759,-73.9709761352962,371.0,3.5,mediterranean,ny
The Hummus & Pita,40.7556856020028,-73.9907276053871,381.0,4.0,mediterranean,ny
Gazala's,40.78458,-73.97706,64.0,3.5,mediterranean,ny
NAYA,40.763121,-73.977025,204.0,4.0,mediterranean,ny
Dill & Parsley,40.7560462224459,-73.9703554478851,141.0,3.5,mediterranean,ny
The Blue Rooftop,40.74526,-73.98163,27.0,3.5,mediterranean,ny
Falafel Tanami,40.6196559,-73.9582359,32.0,5.0,mediterranean,ny
Middle Eats,40.74412,-73.9953,63.0,4.0,mediterranean,ny
Farah Anatolia,40.76146,-73.96029,191.0,3.5,mediterranean,ny
