Name,Latitude,Longitude,Votes,Rating,Type,City
Glasserie,40.7376154,-73.9560697,354,4.0,indian,ny
Dar 525,40.711266,-73.950317,459,4.5,indian,ny
The Good Fork,40.67599,-74.01432,403,4.0,indian,ny
Barrio Chino,40.718022,-73.990026,1097,4.0,indian,ny
Jacob's Pickles Time Out Market,40.7034,-73.991402,21,4.0,indian,ny
Verlaine,40.720079,-73.987785,1410,4.0,indian,ny
Sushi By M,40.72666,-73.99027,340,4.5,indian,ny
Olmsted,40.67713,-73.96869,365,4.0,indian,ny
The Hive,40.7201725641173,-73.9617135105149,179,4.0,indian,ny
Dutch Freds,40.760835,-73.987823,1470,4.5,indian,ny
Menya Jiro- Brooklyn,40.69505,-73.98357,120,4.0,indian,ny
Del Posto,40.7434155953035,-74.007533013261,1416,4.0,indian,ny
Loring Place,40.73299,-73.99754,383,4.5,indian,ny
The Brazen Tavern,40.7593269348145,-73.9913101196289,366,4.5,indian,ny
Kaoru,40.75202,-73.96977,321,4.5,indian,ny
Extra Virgin,40.7353962496717,-74.0031888223197,1236,3.5,indian,ny
Ootoya Greenwich Village,40.73316,-73.99273,302,4.0,indian,ny
L'industrie Pizzeria,40.71162,-73.95783,494,5.0,indian,ny
Hortus NYC,40.74545,-73.98652,156,4.5,indian,ny
BH Kitchen & Bar,40.757346,-73.976621,137,4.0,indian,ny
Dinosaur Bar-B-Que,40.6776201,-73.9838929,1590,3.5,indian,ny
Solaro,40.730588,-74.00238,10,5.0,indian,ny
Bohemian Restaurant,40.72639,-73.99236,745,4.5,indian,ny
