Name,Latitude,Longitude,Votes,Rating,Type,City
Osaka Japanese Restaurant,29.74425,-95.38821,588,4.0,indian,houston
Neo Baguette,29.8041031910297,-95.3965086489916,136,4.5,indian,houston
AGU Ramen - Washington,29.778476,-95.429857,298,3.5,indian,houston
Pho Saigon,29.7451191,-95.3774719,929,4.0,indian,houston
bellagreen,29.790639,-95.3879981,406,4.0,indian,houston
III Forks Prime Steakhouse,29.7541953989078,-95.3647297788593,379,3.5,indian,houston
Love Buzz,29.7446872,-95.3864958,159,3.5,indian,houston
Bayou & Bottle,29.75401,-95.36277,40,4.0,indian,houston
Dumpling Haus,29.7411089,-95.4306334,10,4.5,indian,houston
STUFF'd Wings,29.7012771,-95.3650802,44,4.0,indian,houston
Américas,29.7536115992694,-95.4104623190491,507,4.0,indian,houston
Bodegas Taco Shop,29.723803,-95.387708,540,3.5,indian,houston
Churrascos River Oaks,29.742367,-95.409116,310,4.0,indian,houston
Argentina Cafe,29.7351398468018,-95.4661560058594,368,4.0,indian,houston
Le Colonial,29.7420053195376,-95.4533068773155,353,3.5,indian,houston
Slowpokes,29.816942,-95.420669,239,4.5,indian,houston
Café Poêtes,29.75348,-95.37966,265,4.0,indian,houston
Taco Keto,29.73877,-95.33909,114,4.5,indian,houston
El Tiempo Cantina- Washington,29.7709916,-95.4189711,587,4.0,indian,houston
Ninja Ramen,29.7701308711855,-95.4038063259051,455,3.5,indian,houston
The Oyster Bar at Prohibition,29.7603463,-95.3615819,62,4.0,indian,houston
Sozo Sushi Lounge,29.7500602132296,-95.4624052428372,337,4.0,indian,houston
Tony Mandola's,29.75576,-95.3984,328,4.0,indian,houston
Bacco Wine & Spirits,29.7275861,-95.4208844,152,4.5,indian,houston
Bayou City Seafood and Pasta,29.7325683,-95.4575265,448,4.0,indian,houston
Star Pizza,29.73229,-95.41103,770,4.0,indian,houston
Little Pappasito's Cantina,29.7344,-95.4177,528,4.0,indian,houston
Trendy Dumpling,29.7290612,-95.4300246,119,3.5,indian,houston
Coppa Osteria,29.7189381,-95.4149874,467,3.5,indian,houston
Indianola,29.7490110165714,-95.3567924837475,148,4.0,indian,houston
Local Poke,29.7707245653136,-95.4067248478532,177,5.0,indian,houston
Jus' Mac,29.81066,-95.39966,730,3.5,indian,houston
Cleburne Cafeteria,29.72567,-95.43232,400,3.5,indian,houston
The Annie Café & Bar,29.74778,-95.46229,11,4.5,indian,houston
Indika,29.744766,-95.387886,441,3.5,indian,houston
Tarka Indian Kitchen,29.80303,-95.41111,494,4.0,indian,houston
El Meson Restaurant,29.71481,-95.41599,188,3.5,indian,houston
Goode Company Armadillo Palace,29.7272756,-95.4183166,193,3.5,indian,houston
Treebeards,29.75947,-95.36097,31,4.5,indian,houston
The Fish,29.7523809637171,-95.3772068023682,389,4.0,indian,houston
Saigon Smoke,29.802491,-95.3816657,18,5.0,indian,houston
Mina Ristorante,29.7381940494014,-95.4363139242039,19,4.0,indian,houston
Helen T's Soul Food Cafe,29.8303049061824,-95.3191835805774,17,5.0,indian,houston
McCormick & Schmick's Seafood & Steaks,29.754575,-95.4570993,350,3.0,indian,houston
Spaghetti Western Italian Cafe,29.775061,-95.409362,276,4.0,indian,houston
Bistro Menil,29.73824,-95.39844,279,3.5,indian,houston
BB’s Tex-Orleans,29.81689,-95.43032,107,4.0,indian,houston
Roti Modern Mediterranean,29.709644,-95.401239,3,4.5,indian,houston
Phil & Derek's,29.74439,-95.36553,449,3.5,indian,houston
Chapman & Kirby,29.7500898419434,-95.3559485586045,165,3.0,indian,houston
The District,29.75973,-95.362981,194,3.5,indian,houston
Henderson Heights,29.7675296294074,-95.3793103247881,91,4.5,indian,houston
Laurenzo's Restaurant,29.77069,-95.40562,433,3.5,indian,houston
Divino,29.738854,-95.405942,85,4.0,indian,houston
Muiishi Makirritos,29.75017,-95.35589,157,4.5,indian,houston
La Sicilia,29.74425,-95.38821,204,4.5,indian,houston
The Community Bar,29.7462648,-95.3782144,215,4.0,indian,houston
Cuchara,29.748418,-95.385446,699,3.5,indian,houston
Baby Barnaby's,29.7483,-95.38828,1317,4.5,indian,houston
Piada Italian Street Food,29.76099,-95.42052,367,4.0,indian,houston
The Kitchen at The Dunlavy,29.76114,-95.401872,741,4.0,indian,houston
Me'lange,29.75315,-95.38623,74,4.0,indian,houston
Original Pinoy Meals,29.6932126,-95.4150577,5,5.0,indian,houston
Good Dog,29.738886777925,-95.3952345997095,238,4.0,indian,houston
Bungalow Heights,29.80336,-95.41829,121,3.5,indian,houston
Liberty Kitchen & Oysterette,29.7469456093221,-95.4497998117782,701,4.0,indian,houston
The Flat,29.7515201568604,-95.3986434936523,246,4.0,indian,houston
Fajitas A Go Go,29.7237821167041,-95.4189620912075,326,4.0,indian,houston
Qin Dynasty,29.728036,-95.427238,356,4.0,indian,houston
Peru Gourmet,29.663261,-95.464823,105,4.5,indian,houston
Velvet Taco,29.7445648126161,-95.3905151312828,320,4.5,indian,houston
Maine-ly Sandwiches,29.7856017,-95.4649034,709,4.0,indian,houston
Willie G's Seafood,29.7509453,-95.4566004,397,3.5,indian,houston
Gloria's Latin Cuisine,29.7467295,-95.377229,572,3.5,indian,houston
Understory,29.759439100095,-95.364798232913,17,4.0,indian,houston
Tamashi Ramen Sushi,29.829031,-95.4307995,43,4.5,indian,houston
Uptown Sushi,29.7554255603298,-95.456566587558,334,4.0,indian,houston
Bombay Pizza,29.75773,-95.36496,1089,4.0,indian,houston
BB's Tex-Orleans,29.73362,-95.42607,448,3.5,indian,houston
Best Soul Food In Town,29.687916,-95.3539,63,4.0,indian,houston
Kiran's,29.73356,-95.42271,195,4.0,indian,houston
Barbecue Inn,29.82854,-95.40036,278,4.0,indian,houston
Indigo,29.83778,-95.36848,63,4.0,indian,houston
The Halal Guys,29.7097897,-95.4020403,75,4.5,indian,houston
Frank's Pizza,29.761395,-95.362598,764,4.0,indian,houston
The Cheesecake Factory,29.73897,-95.463121,636,3.0,indian,houston
369 Oriental Bistro,29.7445052,-95.3916639,261,4.0,indian,houston
Buca di Beppo Italian Restaurant,29.7268984,-95.428406,482,3.0,indian,houston
Down the Street,29.7791897838263,-95.4260782798443,269,4.0,indian,houston
Cafeza,29.7736,-95.3722,309,4.0,indian,houston
Frenchy's Chicken,29.773698,-95.325981,29,4.5,indian,houston
TASTE SICHUAN BISTRO,29.741696,-95.462977,13,4.5,indian,houston
Goodnight Charlie's,29.7433221628276,-95.4003073275089,70,4.0,indian,houston
Sonoma Wine Bar & Restaurant - Heights,29.7853393554688,-95.3877944946289,203,4.0,indian,houston
Escalante's,29.7412227,-95.4472044,286,3.5,indian,houston
Hugh O'Connors,29.786062,-95.465085,60,4.5,indian,houston
Pappa Geno's,29.80202,-95.43037,566,4.5,indian,houston
Local Foods,29.7609231985565,-95.3619832545519,228,4.5,indian,houston
Fusion Taco Canteen & Cocktails,29.7981309,-95.3823537,175,4.0,indian,houston
Holman Draft Hall,29.7402447,-95.3797844,239,4.0,indian,houston
Fabian's Latin Flavors,29.76203,-95.36068,147,3.5,indian,houston
Frank's Americana Revival,29.74196,-95.43997,208,4.0,indian,houston
Craft F&B,29.752104,-95.457319,52,4.0,indian,houston
Jax Grill,29.7753925323486,-95.4099426269531,215,4.0,indian,houston
Fresco Cafe Italiano,29.7287262957213,-95.4316117488783,176,4.5,indian,houston
Pop's,29.78331,-95.34219,13,4.0,indian,houston
Kau Ba,29.743614,-95.402279086411,113,4.0,indian,houston
La Grange,29.7434907,-95.4011294,350,3.5,indian,houston
Pistolero's,29.742544,-95.39836,433,3.5,indian,houston
La Vibra Tacos,29.779766,-95.3985646,122,4.0,indian,houston
Coral Sword,29.7307648065755,-95.3273910975722,87,4.5,indian,houston
The Signature Kafe,29.7383574396372,-95.3797864168882,11,4.0,indian,houston
Cyclone Anaya's Mexican Kitchen,29.7524247,-95.3772482,634,3.0,indian,houston
Lucio's BYOB,29.758326,-95.385579,215,4.0,indian,houston
Rudyard's,29.749886,-95.396551,244,4.0,indian,houston
Lucky's Lodge,29.75256,-95.35467,16,4.5,indian,houston
La Fondita Michoacan,29.78918,-95.40955,41,4.5,indian,houston
Leeland House,29.74654,-95.35827,290,4.0,indian,houston
La Fendee Mediterranean Grill,29.743457,-95.396209,247,4.0,indian,houston
Twin Peaks,29.73139,-95.41722,356,3.5,indian,houston
Tacos A Go Go,29.7383884,-95.3798736,903,4.0,indian,houston
District 7 Grill,29.7469,-95.3579199,70,4.0,indian,houston
The Cajun Stop,29.74465,-95.35997,522,3.5,indian,houston
Grotto Ristorante,29.740495,-95.456781,315,3.5,indian,houston
Fleming's Prime Steakhouse & Wine Bar,29.738118,-95.416578,329,4.0,indian,houston
Henderson & Kane,29.76597,-95.37954,56,5.0,indian,houston
Morton's The Steakhouse,29.7567493090322,-95.3641144068024,188,3.5,indian,houston
Davis St at Hermann Park,29.7155786002702,-95.3809158306885,142,3.5,indian,houston
Pizzeria Solario,29.7347932634449,-95.4411491633683,296,4.0,indian,houston
Jin Bento,29.757728,-95.364952,30,4.5,indian,houston
Chuy's,29.742689,-95.420446,700,3.5,indian,houston
Cottonwood,29.8182730404055,-95.4100037265833,508,3.5,indian,houston
Tony's,29.73204,-95.436,319,3.5,indian,houston
Kanomwan,29.734432220459,-95.3306884765625,209,3.5,indian,houston
The '401,29.70708,-95.47299,226,4.5,indian,houston
Penjamo El Grande,29.787224,-95.303604,13,5.0,indian,houston
Oh My Gogi!,29.7164422761895,-95.414836290213,527,4.0,indian,houston
Breaking Bao,29.7165161,-95.4163528,30,4.5,indian,houston
Ninfa's Mexican Restaurant,29.668205,-95.2608907,177,4.0,indian,houston
Asahi Sushi,29.68877,-95.4131533,323,4.0,indian,houston
The Oceanaire Seafood Room,29.7402387235901,-95.4638555645943,477,3.5,indian,houston
Katz's Deli & Bar,29.744801,-95.38951,996,3.5,indian,houston
Tex-Chick Puertorrican Restaurant,29.74833,-95.38934,109,4.0,indian,houston
Tea + Victory,29.80427,-95.42676,176,4.5,indian,houston
Le Bistro,29.82358,-95.37856,100,4.0,indian,houston
Dona Maria,29.75787,-95.34309,117,4.5,indian,houston
Restaurante Monte Cristo,29.7512503,-95.3352994,6,4.0,indian,houston
El Tiempo Cantina- Westheimer,29.745045,-95.38576,288,3.5,indian,houston
Crumbville,29.7344,-95.36537,141,5.0,indian,houston
Fainmous BBQ,29.66818,-95.4637,287,4.0,indian,houston
Cactus Cove,29.7888937058758,-95.4367383118961,93,3.5,indian,houston
Pappasito's Cantina,29.6767729,-95.4155768,281,3.5,indian,houston
El Big Bad,29.76127624718,-95.3626658767462,609,3.0,indian,houston
Leaf & Grain,29.75527,-95.36304,90,4.5,indian,houston
Carniceria Aguascalientes,29.70036,-95.27753,107,4.5,indian,houston
Brothers Taco House,29.74513,-95.35682,358,4.0,indian,houston
Hoot's Smokehouse,29.735143213987,-95.2868901193142,29,4.5,indian,houston
Barnaby's Cafe,29.7482437315525,-95.3884293703781,310,4.0,indian,houston
Liberty Taco,29.7325893491507,-95.4560000449419,657,4.5,indian,houston
Irma’s Original,29.76011,-95.35204,388,3.0,indian,houston
Dimassi's Mediterranean Buffet,29.689106703537,-95.4130176562456,264,4.0,indian,houston
McCormick & Schmick's Seafood & Steaks,29.7545947,-95.3651683,319,3.0,indian,houston
Ragin' Cajun Restaurant,29.73283,-95.44908,483,3.5,indian,houston
Midwest Coney Connection,29.7364284,-95.4760301,82,5.0,indian,houston
Pappadeaux Seafood Kitchen,29.676789,-95.41655,326,3.5,indian,houston
Sticky's Chicken,29.77018,-95.38161,75,4.0,indian,houston
Spicy Dog,29.7446994781494,-95.3861083984375,38,4.5,indian,houston
Les Givral's Sandwich & Café,29.745506,-95.3768966,1193,4.0,indian,houston
The Houston Club,29.7588592,-95.3674515,26,4.0,indian,houston
Piatto Ristorante,29.737821,-95.459841,122,4.0,indian,houston
Nino's,29.757238682246,-95.3954217327958,128,4.0,indian,houston
Pappa Geno's,29.744143,-95.3881679,44,4.5,indian,houston
Coterie,29.7629756,-95.3634958,44,4.5,indian,houston
Saltillo Mexican Kitchen,29.70336,-95.47523,115,4.0,indian,houston
King's Court Bar And Kitchen,29.7512819590405,-95.3539982488742,74,3.5,indian,houston
Pokeworks,29.741579,-95.409034,216,4.5,indian,houston
Vibrant,29.74455,-95.40574,205,4.0,indian,houston
Boombox Taco,29.773064,-95.332343,40,4.5,indian,houston
Goode Company Barbeque,29.7270351632195,-95.4184110074096,1116,3.5,indian,houston
Connie's Seafood,29.81088,-95.38235,169,4.0,indian,houston
Pepperoni's - Montrose,29.7453,-95.3916,368,4.0,indian,houston
Flying Fish,29.80246,-95.4125,140,3.5,indian,houston
Candy Shack Daiquiris,29.7702529329864,-95.4130134465169,43,4.0,indian,houston
Poke In The Bowl,29.7097666,-95.4020586,23,4.5,indian,houston
Green Seed Vegan,29.7303089346866,-95.3765309942689,609,4.0,indian,houston
Oh My Gogi  Market Square,29.76226,-95.36176,4,4.0,indian,houston
Foreign Policy,29.7194347381592,-95.4214096069336,125,4.5,indian,houston
Beer Market Co. Midtown,29.7420041907991,-95.379702776636,135,3.5,indian,houston
Plonk! Beer & Wine Bistro,29.8284049,-95.4302624,336,4.0,indian,houston
Poke In The Bowl,29.74425,-95.38821,181,4.5,indian,houston
T & T Seafood,29.8636646,-95.4131367,24,4.5,indian,houston
Pappadeaux Seafood Kitchen,29.734771,-95.416465,428,3.5,indian,houston
Romano's Pizza,29.7544062271704,-95.4004679195084,421,4.0,indian,houston
Nom Mi Street,29.72768,-95.36291,167,4.5,indian,houston
Common Grounds Uncommon Coffee,29.7549054637528,-95.3612308949232,14,5.0,indian,houston
Michiru Sushi,29.729959,-95.436875,308,4.0,indian,houston
Boudreaux's Cajun Kitchen,29.72298,-95.459121,183,3.5,indian,houston
The Phoenix On Westheimer,29.74249,-95.40771,227,3.5,indian,houston
Khyber North Indian Grill,29.734772,-95.41721,312,4.0,indian,houston
Chicago Italian Beef & Pizza,29.802709,-95.382171,343,3.5,indian,houston
Mattie's Catfish Kitchen & More,29.80086,-95.3097499,23,4.0,indian,houston
Pepper Tree,29.7324851,-95.438713,446,4.0,indian,houston
Cedar Creek Bar & Grill,29.80349,-95.41771,696,3.5,indian,houston
Miller's Cafe,29.8218643,-95.4103751,142,4.0,indian,houston
Island Grill,29.7170844423813,-95.4142375909825,87,4.0,indian,houston
Boomtown Coffee Main St. Café & Bar,29.7621907333786,-95.3609955310822,89,4.0,indian,houston
Niko Niko's Greek & American Cafe,29.7630777,-95.3624346,222,4.0,indian,houston
Blue Nile,29.7375819062313,-95.426522682209,79,4.0,indian,houston
Antojitos Salvadorenos,29.73295,-95.32795,18,4.0,indian,houston
Kim Son,29.7452583312988,-95.3596115112305,429,3.0,indian,houston
Sumo Hibachi & Sushi Bar,29.7290369,-95.4301728,30,4.0,indian,houston
The Black Labrador,29.7360206753874,-95.3915599651666,330,3.0,indian,houston
Inferno Pizza,29.74549,-95.45432,110,4.5,indian,houston
Sunshine's Health Food Store And Vegetarian Deli,29.69974,-95.38054,411,4.5,indian,houston
Green Vegetarian Cuisine,29.7068261375452,-95.4765787190491,477,4.0,indian,houston
J & J Lounge,29.7819691,-95.3363037,19,4.0,indian,houston
Sleepy's Po-Boys,29.679671,-95.42486,337,4.0,indian,houston
100% Taquito,29.7291112,-95.429681,478,4.0,indian,houston
Doshi House,29.7326252,-95.3662922,363,4.5,indian,houston
Burganic Hub,29.73733533,-95.4763745,92,4.5,indian,houston
Moku Bar,29.7603502514673,-95.3615838417335,129,4.5,indian,houston
Perry’s Steakhouse & Grille - River Oaks,29.75278,-95.40821,69,4.0,indian,houston
El Taconazo,29.79624,-95.36723,189,4.5,indian,houston
P.F. Chang's,29.7421239645077,-95.4475289583206,311,3.0,indian,houston
Pat Greer's Kitchen,29.755708,-95.387011,99,4.5,indian,houston
Cherry Block,29.761515,-95.362266,25,4.0,indian,houston
High Dive,29.754551,-95.3582,8,4.0,indian,houston
Shan Hu Chinese Restaurant,29.67197,-95.28223,132,4.0,indian,houston
Oddball Eats,29.7586595383299,-95.3639031509986,53,4.5,indian,houston
Eugene’s Gulf Coast Cuisine,29.74807,-95.40767,343,3.5,indian,houston
The Pearl Restaurant and Bar,29.76005,-95.36025,38,4.0,indian,houston
Sambuca,29.760608,-95.362771,468,3.0,indian,houston
Al Quick Stop,29.750144,-95.396713,245,4.5,indian,houston
Tropicales,29.72583,-95.41034,137,4.0,indian,houston
Bubble Egg Garden Oaks,29.81675,-95.42858,20,4.5,indian,houston
bellagreen,29.738244,-95.415371,237,4.0,indian,houston
Chutney Bowl,29.752332,-95.37698,5,5.0,indian,houston
District 7 Pizzeria,29.746999,-95.358019,115,4.0,indian,houston
The Purple Flour,29.82168,-95.42229,24,5.0,indian,houston
Shake Shack,29.74496,-95.39209,140,3.5,indian,houston
Verandah,29.735542,-95.418806,49,3.5,indian,houston
Southside Flying Pizza,29.7579529422108,-95.3473058715463,10,4.5,indian,houston
Marchese's Take-Home Kitchen,29.8409739831322,-95.4192708805203,25,5.0,indian,houston
Local Pho,29.770309,-95.381399,187,4.0,indian,houston
Mannie's Seafood,29.669367,-95.263426,124,4.0,indian,houston
Teotihuacan Mexican Cafe,29.79901,-95.38211,586,4.0,indian,houston
Hopdoddy Burger Bar,29.803699,-95.4051727,145,3.5,indian,houston
Wokker,29.76367,-95.36078,43,4.0,indian,houston
Brooklyn Meatball,29.757522,-95.365165,153,4.5,indian,houston
Pink's Pizza,29.722725,-95.337282,147,3.5,indian,houston
Tamales Don Pepe,29.67714,-95.43921,139,4.5,indian,houston
The Backyard At Richmond,29.7340960257,-95.4057595409,1,5.0,indian,houston
#1 Chicken Rice & Seafood,29.72796,-95.37673,149,4.0,indian,houston
Pi Pizza,29.7733824717744,-95.3979023918509,373,4.0,indian,houston
Safina,29.7082022615957,-95.4041817784309,22,3.5,indian,houston
Vieng Thai,29.8027407,-95.4710047,455,3.5,indian,houston
Barnaby's Cafe,29.7633117622313,-95.3622356746475,130,4.0,indian,houston
Lupe Tortilla,29.7319201223644,-95.4167838585085,487,3.5,indian,houston
M&M Hamburger,29.738089,-95.305659,45,4.5,indian,houston
MAX's Wine Dive,29.7708299,-95.4090042,1083,3.5,indian,houston
Pokeworks,29.7746128237454,-95.3981831523353,285,4.5,indian,houston
Taqueria Los Mexicanos,29.7412,-95.32155,17,5.0,indian,houston
Alexander The Great,29.7351103163519,-95.4657626152039,212,3.5,indian,houston
Houston's Famous Deli,29.6851238,-95.399255,149,4.5,indian,houston
Captain Crawfish,29.78934,-95.46751,69,4.0,indian,houston
Joe's Cafe,29.8221054077148,-95.3415222167969,11,4.5,indian,houston
Shake Shack,29.7156618,-95.4182541,253,3.5,indian,houston
Guadalajara's Deli,29.8158638905162,-95.3614846989512,3,4.5,indian,houston
Oliva Wood Fired Pizza,29.724704,-95.447462,12,5.0,indian,houston
Blood Bros. BBQ,29.705155,-95.475517,164,4.5,indian,houston
Dish Society - Finn Hall,29.75887,-95.36381,47,4.0,indian,houston
Sable Gate Winery,29.74584,-95.37545,94,4.0,indian,houston
Wing Quarter,29.702627,-95.3564683,113,3.5,indian,houston
Shake Shack,29.7396529991527,-95.4628195613623,410,3.5,indian,houston
Mama's Seafood,29.8592376,-95.3362618,29,4.5,indian,houston
El Rey Taqueria,29.7703123482813,-95.409279879135,611,4.0,indian,houston
Auntie Chang's Dumpling House,29.741505,-95.4106051,361,3.5,indian,houston
That Funnel Cake Place,29.7259263,-95.3779855,9,4.0,indian,houston
Arabella Mediterranean Cuisine,29.7577299875209,-95.3649598360062,44,4.0,indian,houston
Porch Swing Pub,29.7700586415939,-95.3976507981124,196,3.5,indian,houston
MOD Pizza,29.7748165130615,-95.3828125,142,4.0,indian,houston
The Empanada Company,29.8152729773746,-95.4460131931082,85,4.5,indian,houston
Cafe#13,29.74512,-95.37747,33,4.5,indian,houston
Star Pizza,29.7700571,-95.3961846,439,3.5,indian,houston
Seco's Latin Cuisine,29.722505569458,-95.4181594848633,162,4.0,indian,houston
Champ Burger,29.7496832,-95.3404681,198,4.5,indian,houston
Dot Coffee Shop,29.701056,-95.2951,479,4.0,indian,houston
Thai Cottage Greenway,29.732169,-95.44107,330,3.5,indian,houston
Coreanos,29.7497264,-95.3772903,387,4.0,indian,houston
Sonora Tacos & Hotdogs,29.7340223592819,-95.4057270660996,33,4.5,indian,houston
Pokeworks,29.690896,-95.415987,23,4.5,indian,houston
Agora,29.74298,-95.40257,1116,4.0,indian,houston
Vincent's Restaurant,29.7572382989492,-95.395042765765,174,3.5,indian,houston
La Colombe d'Or Hotel,29.74162,-95.39172,39,4.0,indian,houston
Los Tios - San Felipe,29.74921,-95.46599,45,4.0,indian,houston
Baoz Dumpling,29.7559184,-95.3640146,87,4.0,indian,houston
The Barking Pig,29.806879,-95.429473,233,3.5,indian,houston
Lupe Tortilla,29.77462,-95.40987,303,3.5,indian,houston
Tapester's Grill,29.6896,-95.45222,330,4.0,indian,houston
Strato 550,29.7546050769049,-95.3698692843318,7,4.0,indian,houston
Pizaro's Pizza Napoletana,29.7535202961773,-95.391941841606,321,4.0,indian,houston
Down House,29.80216,-95.3995,1084,3.5,indian,houston
Torchy's Tacos,29.7439741087109,-95.4106315819274,1352,4.0,indian,houston
Yoshi,29.7060849661737,-95.4421059514623,59,4.0,indian,houston
Jollibee,29.693498,-95.414648,505,3.5,indian,houston
Electric FeelGood,29.749235,-95.378434,92,2.0,indian,houston
Lucky's Pub,29.75247,-95.35426,246,3.5,indian,houston
The Waffle Bus,29.80249,-95.41039,373,4.0,indian,houston
Awesome Bites Co,29.770166,-95.381656,35,5.0,indian,houston
Lyons Cocina de Chinos,29.77639,-95.29861,11,4.5,indian,houston
Navy Seafood,29.734037399292,-95.3649826049805,14,4.5,indian,houston
Bisou,29.741911,-95.453213,259,3.0,indian,houston
Nundini Chef's Table,29.78044,-95.40868,274,3.5,indian,houston
Mango Tree Thai Bistro,29.7580285779106,-95.3651696945122,261,3.5,indian,houston
Chicken Kitchen,29.7175449,-95.4174146,140,4.0,indian,houston
Retrospect Coffee Bar,29.7359088,-95.3752621,213,4.5,indian,houston
Alfred's Burger House,29.73457,-95.32989,83,4.0,indian,houston
Costa Brava Bistro,29.705102,-95.468217,175,4.5,indian,houston
Khun Kay Thai Cafe,29.7556184,-95.3919551,448,3.5,indian,houston
Barnaby's Cafe,29.750452,-95.410401,675,4.0,indian,houston
Kim Tai Restaurant,29.74481,-95.37352,197,4.0,indian,houston
Soma Sushi,29.7707939147949,-95.410026550293,643,3.5,indian,houston
Corelli's Italian Cafe,29.7380757,-95.4752726,118,4.0,indian,houston
True Dog Houston,29.7055619,-95.4470077,10,4.0,indian,houston
Fajita Pete's - Bellaire,29.706874,-95.4408008,167,4.0,indian,houston
Los Meros Tacos  Y Su Trompo Tribalero,29.92515,-95.49706,54,4.5,indian,houston
5411 Empanadas,29.7592707401387,-95.3662825000605,86,4.5,indian,houston
Melange Creperie,29.783904,-95.398147,425,4.0,indian,houston
Green Fork & Straw,29.74197,-95.41101,28,5.0,indian,houston
Walker Street Kitchen,29.7542260565125,-95.3576432125897,68,3.5,indian,houston
Third Coast,29.709431,-95.397966,57,4.0,indian,houston
Java Lava Brew,29.7274883509414,-95.3855465153081,200,4.5,indian,houston
We Olive & Wine Bar,29.80319,-95.40097,38,4.5,indian,houston
J & J Fish Market,29.67993,-95.4392699,108,4.0,indian,houston
Saltgrass Steak House,29.7520006,-95.3576434,10,3.0,indian,houston
Boheme,29.747997,-95.386062,921,3.5,indian,houston
Doozo Dumplings & Noodles,29.7550821443562,-95.3625297546387,178,3.5,indian,houston
Brasserie 19,29.7531949,-95.40723,573,3.5,indian,houston
Pappas Shrimp Shack,29.70287,-95.29703,4,4.5,indian,houston
Escalante's Fine Tex-Mex & Tequila,29.6887331780424,-95.4600315886078,214,3.5,indian,houston
Big City Wings,29.785494,-95.4637432690388,161,3.0,indian,houston
Polanquito,29.76628,-95.40922,123,4.5,indian,houston
Cyclone Anaya's Mexican Kitchen,29.7188917,-95.4149864,212,3.5,indian,houston
Armandos,29.7424191949249,-95.419751389412,149,3.5,indian,houston
51fifteen Cuisine and Cocktails,29.7396291893183,-95.4655621379593,321,3.5,indian,houston
Common Bond Cafe & Bakery,29.7071605,-95.4122665,92,4.0,indian,houston
Pub Fiction,29.7488288879395,-95.376106262207,119,3.0,indian,houston
The Original Ninfa's Uptown Houston,29.7493275,-95.4622631,98,3.0,indian,houston
Heights Asian Cafe,29.80626,-95.3995599,474,4.0,indian,houston
Best Street Tacos,29.75308,-95.37717,4,4.5,indian,houston
Isles Eatery & Rhum Bar,29.74914,-95.3643,52,3.5,indian,houston
The Burger Palace,29.7373403318794,-95.468168980426,465,3.5,indian,houston
Tout Suite,29.7586713680944,-95.3505267137113,1426,3.5,indian,houston
Seafood Kitchen,29.741707,-95.304206,7,5.0,indian,houston
Ekko's Greek American Deli,29.7319700519874,-95.4678809811299,204,4.0,indian,houston
Benihana,29.75612,-95.36964,346,2.5,indian,houston
She Trappin',29.72275,-95.37847,1,5.0,indian,houston
Adair Kitchen,29.748991,-95.466573,832,4.0,indian,houston
Lucky Strike,29.753736,-95.364351,267,3.0,indian,houston
Cadillac Bar,29.776495,-95.409039,334,3.5,indian,houston
"Snooze, an A.M. Eatery",29.7419347444059,-95.4619659195996,166,4.0,indian,houston
Thai Spice,29.8027051,-95.4052847,213,3.5,indian,houston
Two Brothers Smokin Oak Kitchen,29.67293,-95.4445,23,5.0,indian,houston
Flamingo Chill,29.8584463,-95.3841135521496,62,4.0,indian,houston
Teotihuacan Mexican Cafe,29.8026448,-95.360804,111,4.0,indian,houston
Empire Cafe,29.742905,-95.403542,1515,4.0,indian,houston
Smoke N Honey House,29.798697,-95.2727780118585,58,2.0,indian,houston
Ruth's Chris Steak House,29.7385746983004,-95.471458286047,290,3.5,indian,houston
Pondicheri,29.741538,-95.419487,1060,3.5,indian,houston
Thai Pepper,29.7382850646973,-95.41015625,190,3.5,indian,houston
Diana American Grill,29.7621240826933,-95.3697948530316,34,3.0,indian,houston
Taqueria Abasolo,29.77786,-95.35739,29,4.0,indian,houston
Little Napoli Italian Cuisine,29.7627097,-95.3673287,317,2.5,indian,houston
Nickel Sandwich Grill,29.77669,-95.3148,58,4.0,indian,houston
Simply Pho,29.7438866872047,-95.3777434239426,505,3.5,indian,houston
Azuma Sushi & Robata Bar,29.760401,-95.36288,260,3.5,indian,houston
Thien An Sandwiches,29.7436923980713,-95.3724594116211,319,4.0,indian,houston
Treebeards,29.75527,-95.36304,34,4.0,indian,houston
Viet's Express,29.69174,-95.41226,73,4.0,indian,houston
Saint Dane's Bar & Grille,29.74386,-95.38126,390,3.5,indian,houston
Hubcap Grill,29.80303,-95.41939,498,3.5,indian,houston
Roma's Pizza,29.7622972702036,-95.3604543885001,107,4.0,indian,houston
Kim Chau Restaurant,29.80337,-95.47002,197,4.0,indian,houston
Farmer's Fresh Meat,29.667317,-95.355837,87,4.5,indian,houston
Cafe El Caracol,29.77274,-95.33152,2,5.0,indian,houston
Alicia’s Tamale Kitchen,29.81584,-95.3614684,2,5.0,indian,houston
Baggy's Grill,29.73911,-95.44215,24,5.0,indian,houston
Treebeards - The Tunnel,29.7576484680176,-95.3688583374023,80,4.0,indian,houston
Cyclone Anaya's Mexican Kitchen,29.775767,-95.410429,403,3.5,indian,houston
LaMacro,29.79955,-95.37247,33,4.0,indian,houston
Doggie Style Hot Dogs,29.75599,-95.36825,18,4.5,indian,houston
Dinner Bell,29.7254123687744,-95.3119049072266,36,4.0,indian,houston
La Casita Mexican Products,29.738445,-95.297462,15,5.0,indian,houston
The Original Timmy Chan,29.6842,-95.34067,28,4.0,indian,houston
