Name,Latitude,Longitude,Votes,Rating,Type
Locanda Verde,40.7198601300801,-74.010039072422,1598,4.0,american
Black Iron Burger,40.75427,-73.99031,918,4.0,american
Westville Chelsea,40.74175,-74.00007,1094,4.0,american
Baodega,40.74014,-73.99178,81,4.0,american
The Wei,40.68983,-73.98171,221,4.0,american
Hortus NYC,40.74545,-73.98652,155,4.5,american
Fancy Nancy,40.6895209324106,-73.9552916183814,157,4.0,american
Tri Dim Shanghai,40.77395,-73.95793,356,4.0,american
Tofu Tofu,40.7176299520983,-73.9954301342368,303,4.5,american
The Wren,40.7263350655,-73.9920476876,537,4.0,american
Trademark Taste + Grind,40.7503233942813,-73.9855566306885,617,4.5,american
Cuba Restaurant and Rum Bar,40.729084,-73.998832,1520,4.0,american
Momofuku Noodle Bar,40.76847,-73.983092,251,4.0,american
Dinosaur Bar-B-Que,40.6776201,-73.9838929,1590,3.5,american
Seamore's,40.7032,-73.99145,93,3.5,american
NAYA,40.7023139,-74.0114968,140,4.5,american
12 Chairs,40.72759,-74.0024,496,4.0,american
Tartinery Hudson Eats,40.712338,-74.01588,370,4.0,american
Hakata Tonton,40.733234,-74.003326,991,4.0,american
ilili,40.74435,-73.98778,2339,4.0,american
La Lanterna Di Vittorio,40.73069,-74.00015,1438,4.0,american
Upland,40.7418912,-73.9846396,961,4.0,american
John Brown Smokehouse,40.7489,-73.95009,881,4.0,american
Babbo,40.732283,-73.999284,2387,4.0,american
Oiji,40.72727,-73.98585,489,4.5,american
Veselka,40.7289505004883,-73.9869689941406,2510,4.0,american
The Loeb Boathouse,40.7754372308692,-73.9687870358597,1242,3.5,american
Cecconi's Dumbo,40.7033063330116,-73.9916549604523,631,3.5,american
La Vara,40.68781,-73.99576,349,4.0,american
K'OOK,40.72682,-73.98738,417,4.0,american
Amelie,40.78875,-73.97464,168,4.5,american
Ichiran - Times Square,40.76004,-73.9833,229,4.0,american
Le Bernardin,40.761557,-73.981763,2481,4.5,american
Thai Holic,40.692989,-73.971282,392,4.5,american
Calle Dao - Chelsea,40.7476515,-74.0037312,527,4.5,american
OTB,40.710484,-73.963408,128,4.5,american
Dynasty Dim Sum,40.74148,-73.98087,135,4.0,american
Uva,40.7722,-73.95566,2298,4.0,american
Tipsy Shanghai,40.72929,-73.99882,145,4.0,american
Sonnyboy,40.72052,-73.9901,75,4.5,american
Glasserie,40.7376154,-73.9560697,354,4.0,american
Yoon Haeundae Galbi,40.74997,-73.98442,347,4.5,american
Ayza Wine & Chocolate Bar,40.7471774721074,-73.987011312828,1631,4.0,american
ICHIRAN - Brooklyn,40.707587,-73.933271,1078,3.5,american
Taim West Village,40.736002376347,-74.0019588366439,1512,4.5,american
Agora Turkish Restaurant,40.77492,-73.95412,523,4.5,american
The Greek Kitchen,40.7697614,-73.9881055,489,4.0,american
Los Mariscos,40.74207,-74.00565,541,4.5,american
La cafette,40.71323,-73.95638,66,5.0,american
Kick Axe Throwing,40.6790268,-73.983077,360,4.5,american
The Seafire Grill,40.7547012104496,-73.972255513072,1227,4.5,american
Sakagura,40.7516467024541,-73.9729489318165,1769,4.0,american
Ampersand,40.7386178790617,-73.9834206895483,209,4.5,american
Clay Pot - West Village,40.73138,-74.00319,50,4.5,american
Wild Ink,40.753754,-74.001388,119,4.0,american
Santiago's Beer Garden,40.79849,-73.93382,152,4.5,american
Nish Nush,40.715688,-74.007695,700,4.5,american
Ramen Lab,40.720911,-73.996285,323,4.0,american
Chairman Sun 国色天湘,40.74465,-73.95375,109,4.0,american
Pasta Eater,40.73765,-73.99134,41,4.5,american
The Market,40.6887759766071,-73.9604237030468,133,4.0,american
El Jeffe,40.6801601,-73.9419752,224,4.5,american
Sister Jane NYC,40.73092,-73.98335,54,4.5,american
Ume Williamsburg,40.71657,-73.96559,137,4.0,american
Five Leaves,40.72371830945,-73.95159863632,1584,4.0,american
Le Sia,40.728886,-73.989841,231,4.0,american
Laut Singapura,40.73895,-73.98896,95,4.0,american
El Mate,40.6749782203506,-73.9995224876405,288,4.5,american
Zest Szechuan,40.75274,-73.98445,558,4.0,american
Scarpetta,40.744509,-73.9856,1872,4.0,american
St. Mazie,40.71252,-73.95587,217,4.0,american
Ramen-Ya,40.732536,-74.001681,948,4.0,american
Ruby's Cafe,40.730932,-73.988061,16,5.0,american
Ela Taverna,40.71916,-73.9586,120,4.0,american
Riverpark,40.7393734243765,-73.9734843398117,797,4.0,american
Kāwi,40.7538408290715,-74.0003704647111,141,4.0,american
FERNS,40.72881,-73.98403,80,4.5,american
Mamoun's Falafel,40.7302874,-74.0004383,2356,4.0,american
Best Bagel & Coffee,40.7522683,-73.9910861,3153,4.5,american
Woori Korean Restaurant,40.68506,-73.99173,8,5.0,american
Spicy Village,40.71695,-73.99327,634,4.0,american
The Islands,40.6770523794749,-73.9634169638157,693,4.0,american
Llama Inn,40.71672,-73.95051,443,4.0,american
Hwa Yuan,40.7137,-73.99598,228,4.0,american
Bao Bao Cafe,40.70854,-74.01367,170,4.0,american
Aska,40.71226,-73.96641,97,4.5,american
Sagaponack Bar & Grill,40.7409324645996,-73.9907836914062,360,4.0,american
The Greek,40.7237145,-74.0096166,476,4.5,american
Pearl's,40.7180814,-73.956634,511,4.0,american
Dim Sum Palace,40.7259,-73.98986,119,4.5,american
Crown Shy,40.7063449,-74.0076944,191,4.5,american
Ramen Ishida,40.71959,-73.98834,167,4.5,american
La Pulperia Hell's Kitchen,40.7609037798437,-73.9905203491259,761,4.0,american
Boqueria West 40th St,40.75558,-73.99012,348,4.0,american
Fish,40.731734,-74.003463,1432,4.0,american
Caracas Arepa Bar,40.7269655,-73.9854223,2545,4.0,american
Ootoya Greenwich Village,40.73316,-73.99273,300,4.0,american
District Saigon,40.7596365,-73.9199343,550,4.0,american
The Brazen Tavern,40.7593269348145,-73.9913101196289,363,4.5,american
Wayan,40.7213813139202,-73.9950757664721,157,4.0,american
The Saint Austere,40.7114604,-73.9476182,381,4.5,american
Westville Hudson,40.727125,-74.007683,508,4.0,american
Grill 21,40.7356760912996,-73.9799634876969,518,4.0,american
Usagi NY,40.70383,-73.98691,61,4.5,american
The Lobster Place,40.7427413905213,-74.0060118057704,1296,4.0,american
Samurai Papa,40.702892072912,-73.943588398397,260,4.5,american
Ashland,40.6958,-73.98378,29,4.0,american
The Good Fork,40.67599,-74.01432,404,4.0,american
Menya Jiro- Brooklyn,40.69505,-73.98357,120,4.0,american
La Shuk,40.78863,-73.94875,358,4.5,american
The Commodore,40.7138257110445,-73.9556050300598,547,4.0,american
Xi'an Famous Foods,40.715082,-73.997342,976,4.0,american
Jungsik,40.7185910158738,-74.0088844299316,572,4.5,american
Jeepney,40.730294,-73.9835395,1075,4.0,american
Mo's Original,40.66127,-73.95342,69,4.5,american
Henry's End,40.69869,-73.99257,349,4.0,american
Taverna Kyclades,40.7753227,-73.909217,2221,4.0,american
Roberta's,40.705043534338,-73.93357123374,2758,4.0,american
Cafe Katja,40.7177673,-73.990589,775,4.5,american
PizzArte,40.7629335072372,-73.9776668697596,1060,4.0,american
Hanoi House,40.72698,-73.98357,463,4.0,american
Seamores,40.72074,-73.99696,703,4.0,american
Loring Place,40.73299,-73.99754,381,4.5,american
Bedouin Tent,40.6869769801458,-73.984394049936,601,4.0,american
Mi Noodle Bar,40.7377,-73.981304,213,4.5,american
Avlee Greek Kitchen,40.679911,-73.994879,254,4.5,american
Bozu,40.7129,-73.95749,818,4.0,american
Hard Times Christmas Liquors at the Sunset bar,40.70794,-73.92164,359,4.0,american
The Crabby Shack,40.6773501401729,-73.9554671528066,641,4.0,american
JoJu,40.7407051700423,-73.8793501821476,1589,4.5,american
Puerto Viejo,40.67885,-73.96214,438,4.0,american
Marlow & Sons,40.7106126934043,-73.9658814005443,527,4.0,american
Buena Vista Restaurant & Bar,40.75686,-73.99356,149,4.5,american
Lilly's Craft and Kitchen,40.76138,-73.99071,926,4.5,american
The Rag Trader & Bo Peep Cocktail and Highball Store,40.75059,-73.98628,392,4.5,american
San Marzano Pasta Fresca,40.727989,-73.98845,1125,4.0,american
Paper Daisy,40.7285,-73.98707,57,4.5,american
Black Tap - Soho,40.723807,-74.004351,1129,3.5,american
The Tuck Room,40.70654,-74.00325,254,3.5,american
Vida Verde,40.7650089,-73.983215,1066,4.5,american
Llama San,40.73225,-74.00078,39,4.0,american
Judge Roy Bean Public House,40.7629158108786,-73.9761248066812,723,4.5,american
White Horse Tavern - Financial District,40.70372,-74.01237,355,4.0,american
Golda,40.68151,-73.95591,93,4.5,american
Two 8 Two Bar & Burger,40.688536,-73.989728,632,4.0,american
Hot N Juicy Crawfish,40.7395099255823,-74.0016006497376,476,4.5,american
Tony's Di Napoli,40.75641,-73.98547,2032,4.0,american
The Grey Dog,40.740624,-74.000648,1082,4.0,american
Selamat Pagi,40.723255,-73.944633,261,4.0,american
Topaz Noodle Bar,40.7644424438477,-73.9789733886719,623,4.0,american
Olmsted,40.67713,-73.96869,364,4.0,american
Mexicue,40.7434728927194,-73.9880464381069,437,4.0,american
Go! Go! Curry!,40.75463,-73.99115,1437,4.0,american
21 Shanghai House,40.7140138244835,-73.9964454932541,423,4.0,american
June,40.6861,-73.99394,173,4.0,american
ON,40.74502,-73.98513,97,4.5,american
Haenyeo,40.67519,-73.98116,96,4.0,american
Barbalu Restaurant,40.7074747,-74.0020404,279,4.0,american
Ho Foods,40.72634,-73.98478,256,4.0,american
Dalongyi Hot Pot,40.71655,-73.99655,128,3.5,american
Lillie's Victorian Establishment,40.7614625,-73.9860519,1417,4.0,american
The Thirsty Koala,40.774416,-73.908739,1059,4.5,american
Sweet Brooklyn Bar And Grill,40.6778662988215,-73.9500002190471,333,4.0,american
Leyenda,40.68431,-73.99197,212,4.0,american
Lokal 83 Mediterranean Kitchen,40.7842696,-73.9734941,289,4.5,american
Walter Foods,40.713588,-73.958488,499,4.0,american
SSAM,40.68594,-73.991274,391,4.0,american
Verde On Smith,40.684437,-73.992234,498,4.0,american
The Food Sermon Kitchen,40.6647720336914,-73.9535217285156,253,4.5,american
Le Coucou,40.71909,-74.00013,528,4.0,american
Taverna Kyclades - East Village,40.7310782469639,-73.9825163036585,800,4.0,american
Red Hook Tavern,40.67788,-74.01209,41,4.5,american
Caracas Arepa Bar,40.713214,-73.957397,810,4.0,american
Chuko,40.680784,-73.967455,1051,4.0,american
Forrest Point,40.70319,-73.93229,352,4.0,american
Bacchus Bistro & Wine Bar,40.68692,-73.98437,461,4.0,american
The Harrow New York,40.76419,-73.99182,193,4.5,american
Nami Nori,40.730284,-74.003212,47,4.0,american
Proong Noodle Bar,40.73528,-73.98003,138,4.5,american
Sauce & Barrel,40.707999,-74.0142651,374,4.0,american
Hak Box,40.714,-73.99439,38,4.5,american
Westville East,40.72847,-73.98213,1026,4.0,american
DokoDemo,40.72638,-73.98964,278,4.5,american
Society Cafe,40.7362063,-73.9965962,157,4.0,american
Melt Shop,40.7097319537713,-74.0065573416641,358,4.0,american
Aqua Boil,40.763702,-73.988386,31,4.5,american
Uncle Boons,40.7211328622237,-73.9943286309159,932,4.0,american
The Drunken Munkey - UES,40.78098,-73.94751,964,4.5,american
Tia Pol,40.7473,-74.00481,687,4.0,american
Yakitori Totto,40.765375,-73.983114,1287,4.0,american
Minca,40.72412,-73.98288,1641,4.0,american
Manousheh,40.7293499,-74.00134,415,4.5,american
Tang Hotpot,40.71866,-73.99435,216,4.0,american
Tim Ho Wan - Hell's Kitchen,40.75935,-73.99175,320,3.5,american
Soju Haus,40.7468603,-73.9851724,535,4.0,american
Barrio Chino,40.718022,-73.990026,1097,4.0,american
Purbird,40.67985,-73.97518,463,4.0,american
Jintana Thai Farmhouse,40.666597,-73.98211,76,4.5,american
Fette Sau,40.714066,-73.956327,2246,4.0,american
The Maze,40.747846,-73.9872499,414,4.0,american
Shabushabu Macoron,40.71909,-73.99086,62,4.5,american
Tacuba Hell's Kitchen,40.76545,-73.98729,632,4.0,american
Marc Forgione,40.71647,-74.0095599,906,4.5,american
Bazar Tapas Bar and Restaurant,40.74437,-73.99014,397,4.0,american
The Malt House,40.709659,-74.009262,492,4.0,american
Momofuku Ko,40.724776,-73.991682,295,4.5,american
Uluh,40.7293403,-73.9866071,236,4.5,american
Cafe Himalaya,40.7232289034083,-73.9879441220901,609,4.0,american
Benito One,40.7200188460948,-73.9969412164592,699,4.0,american
Ikinari Steak East Village,40.73088,-73.98968,755,4.0,american
Anella,40.73327,-73.95786,411,4.0,american
Old Xi'an,40.70591,-74.00747,182,4.5,american
O'Hara's Restaurant and Pub,40.7093473589949,-74.0122557367896,445,4.0,american
Bunna Cafe,40.705042,-73.928078,573,4.5,american
Superfine,40.702236,-73.987426,447,3.5,american
Farida Central Asian Cuisine & Grill,40.75568,-73.99441,254,4.5,american
Distilled,40.7189994,-74.0062975,762,4.0,american
Fan Fried Rice Bar,40.69099,-73.95587,68,4.5,american
Colonia Verde,40.6897354125977,-73.970703125,151,4.0,american
Angeletto Restaurant,40.753188,-73.969365,183,4.5,american
19 Cleveland By Nish Nush,40.72164,-73.99722,121,4.5,american
Rucola,40.68562,-73.98587,478,4.0,american
Acqua Restaurant NYC,40.7082567,-74.001797,367,4.0,american
Di An Di,40.729526,-73.958244,142,4.0,american
Mighty Quinn's Barbeque,40.727574,-73.988623,1739,4.0,american
Ravagh Persian Grill,40.74564,-73.9855,755,4.0,american
Madre,40.73311,-73.95798,43,5.0,american
Zest Ramen,40.71816,-73.99186,223,4.5,american
Ootoya Times Square,40.75487,-73.98599,897,4.0,american
PhoBar,40.72975,-73.99893,161,4.0,american
The Mermaid Inn,40.7887398925594,-73.9744491607132,1067,4.0,american
Westlight,40.722299,-73.956691,461,3.5,american
Tuk Tuk,40.743232,-73.954254,669,4.0,american
Diner,40.71069,-73.96559,742,4.0,american
Eliza's Local,40.72929,-73.98965,70,4.5,american
Clinton Hall,40.70803,-74.014869,635,3.5,american
Popina,40.687361962701,-74.0014251909241,53,4.5,american
Spaghetti Incident,40.7223153441439,-73.9899454318763,573,4.0,american
Asian Spicy Curry Pop-up,40.715031,-73.99931,137,4.5,american
Gersi,40.683438,-73.995711,241,4.5,american
Pippali,40.74233,-73.98331,728,4.0,american
Super Taste,40.71513,-73.99341,541,4.0,american
Simple NYC,40.71821,-73.99223,329,4.5,american
Rustik Tavern,40.690754,-73.958279,434,4.0,american
Bareburger,40.7283242681949,-73.9982535225272,721,4.0,american
The Brooklyn Barge,40.729108,-73.961047,153,3.5,american
El Almacen,40.71679,-73.9564,642,4.0,american
Covina,40.7423054,-73.9832149,335,4.5,american
by CHLOE,40.729219,-74.001021,1645,4.0,american
Zizi,40.74293,-74.00002,10,5.0,american
The Plaza Food Hall,40.764223,-73.974561,634,4.0,american
Minetta Tavern,40.7300047976758,-74.0006073834151,2166,4.0,american
Brooklyn Beet Company,40.6333416,-74.0268741,424,4.5,american
Miriam,40.6801719843659,-73.9777555239717,980,4.0,american
Han Dynasty,40.6911319610036,-73.9825977757573,244,4.0,american
Song E Napule,40.72813,-74.00188,439,4.5,american
Serendipity 3,40.761851,-73.9649001,4129,3.0,american
Seed,40.6754336,-73.9811254,187,4.0,american
Yuca Bar,40.7262,-73.9836,1754,4.0,american
Frankies 457 Spuntino,40.677328,-73.997972,785,4.0,american
Coco & Cru,40.726721893601,-73.9960178732872,303,4.0,american
Udon West Midtown,40.7535446865563,-73.9735724478504,1002,4.0,american
Petisco Vegano,40.713928,-73.988805,23,4.5,american
Blue Smoke,40.714486,-74.0152768,621,3.5,american
Anable Basin Sailing Bar & Grill,40.749385,-73.9550896,169,4.0,american
Greedi Kitchen,40.683581,-73.9230186,24,5.0,american
The Wayland,40.7251,-73.9778,490,4.5,american
SalaThai Restaurant,40.7801199,-73.98032,291,4.5,american
Da Claudio,40.71087,-74.00753,447,4.0,american
A-Pou's Taste,40.71326,-73.93616,40,4.5,american
Astoria Seafood,40.754,-73.9298699,635,4.0,american
Apollonia,40.70785,-73.94476,26,4.5,american
Cherry Point,40.7244954175426,-73.9511575076571,137,4.5,american
J.G. Melon,40.77105,-73.95931,1248,3.5,american
Cowgirl Seahorse,40.7081358,-74.0004532,573,4.0,american
Grimaldi's Pizzeria,40.702583,-73.9932413,4574,3.5,american
Di Fara Pizza,40.625093,-73.961531,3371,4.0,american
Urbanspace Vanderbilt,40.754623,-73.976605,638,4.0,american
The Modern,40.7610060884932,-73.9767725608521,979,4.5,american
The Mermaid Inn,40.7269999,-73.98844,1311,4.0,american
Joseph Leonard,40.7336021670705,-74.001675412843,653,4.0,american
Tavola,40.755403,-73.994516,904,4.0,american
Del Frisco's Double Eagle Steakhouse,40.759412,-73.982221,2902,4.5,american
Eastwood,40.714155,-73.987064,144,4.0,american
The Spaniard,40.7327497,-74.0021829,231,4.0,american
Tailfeather,40.69415,-73.96089,16,5.0,american
Taste of Persia,40.73891,-73.99298,315,4.5,american
Han Dynasty,40.78752,-73.97647,574,4.0,american
Yiwanmen,40.7193132739237,-73.9962630421457,133,4.0,american
Agern,40.7525286099337,-73.9780961338684,191,4.0,american
Boulud Sud,40.7718614234522,-73.9816256082283,726,4.0,american
KazuNori  | The Original Hand Roll Bar,40.74519,-73.98824,862,4.5,american
L'Appart,40.712708,-74.015919,97,5.0,american
Solaro,40.730588,-74.00238,9,5.0,american
PhoBar,40.7152346,-73.9990079,190,4.0,american
Yi Ji Shi Mo Noodle Corp,40.71824,-73.99583,56,4.5,american
Chikarashi,40.71787,-73.99948,477,4.0,american
Las Santas,40.6882,-73.97953,22,5.0,american
E Noodle 粥麵館 - Chinatown,40.71379,-73.99731,82,4.0,american
omakase room by maaser,40.73316,-74.004,56,4.5,american
Keens Steakhouse,40.75071,-73.98652,2483,4.0,american
La Pecora Bianca,40.74358,-73.9892,521,4.0,american
Emporio,40.7226371,-73.9951331,771,4.0,american
Earl's Beer & Cheese,40.78729,-73.95152,587,4.0,american
Gentleman Farmer - Fort Greene,40.69307,-73.9711,157,4.5,american
Pio Pio 7,40.74525,-73.97768,813,4.0,american
Pig Heaven,40.77544,-73.95686,355,4.0,american
BarBacon Hell's Kitchen,40.766253,-73.986674,1174,4.0,american
White Maize,40.6824378967285,-73.9931335449219,160,4.5,american
MONOMONO,40.72549,-73.98803,412,4.0,american
Endswell Bar & Bistro,40.68618,-73.97377,44,4.5,american
Grand Seoul,40.7175,-73.99435,125,4.0,american
Cull & Pistol Oyster Bar,40.7426589397899,-74.0059285394953,623,4.0,american
Kura,40.726709,-73.9835794,462,4.5,american
Kang Ho Dong Baekjeong,40.747173576622,-73.9852144232788,1207,4.0,american
Gyu-Kaku Japanese BBQ,40.75537,-73.97054,1159,4.0,american
Dante,40.72879,-74.00165,311,4.0,american
The Boil,40.7302644713689,-73.9943788112708,754,4.0,american
Banh Mi Saigon,40.71936,-73.99667,1434,4.0,american
750 Myrtle Diner,40.69486,-73.95278,109,4.5,american
Mekelburg's,40.687542,-73.962334,249,4.0,american
Sofreh,40.6798617,-73.973984,211,4.0,american
Van Da,40.72341,-73.98307,87,4.0,american
Boqueria UES,40.771522,-73.956073,709,4.0,american
Souvlaki GR,40.72122,-73.98711,865,4.0,american
Korzo,40.66199,-73.99238,444,4.0,american
Great NY Noodle Town,40.7150363828814,-73.9971172437072,1278,3.5,american
The Athenian,40.72915,-73.98557,36,4.5,american
Haymaker Bar and Kitchen,40.7487508496393,-73.995229748466,329,4.0,american
Osteria Morini Manhattan,40.7219179851303,-73.9976472073402,1129,4.0,american
Chela Modern Mexican,40.67032,-73.98569,391,4.5,american
Sugar Freak,40.7646298318085,-73.9159499108791,1649,4.0,american
MáLà Project,40.72713,-73.98542,605,4.0,american
The NoMad Restaurant,40.7449,-73.988482,1453,4.0,american
El Born,40.7243479163883,-73.9512226101037,288,4.5,american
Blueprint,40.6769,-73.980411,326,4.5,american
Mercado Little Spain,40.752435,-74.001475,286,3.5,american
Flor De Mayo,40.78609,-73.97658,1153,4.0,american
Simple NYC - Downtown Brooklyn,40.68842,-73.98823,77,5.0,american
Blend,40.7454187160279,-73.9533804030555,814,4.0,american
Sweatshop,40.7149542040034,-73.959786,345,4.5,american
Aita,40.686412,-73.966629,249,4.0,american
Nowadays,40.6930436149127,-73.901419658197,160,3.5,american
Sons of Thunder,40.74786,-73.97589,748,4.5,american
Emma's Torch,40.67996,-73.99478,79,5.0,american
Claro,40.6773587963142,-73.9861984489446,159,4.0,american
Forno Rosso,40.69446,-73.98316,660,4.0,american
Donburiya,40.76528,-73.98326,318,4.0,american
The Cellar,40.73889,-73.9897,658,4.0,american
Hi-Collar,40.7293077268171,-73.9859368048935,571,4.0,american
Milk And Roses,40.7364097,-73.9550825,364,4.0,american
Bowery Road,40.7333427,-73.9901924,199,4.0,american
La Ñapa,40.675979,-73.950252,38,5.0,american
Extra Virgin,40.7353962496717,-74.0031888223197,1236,3.5,american
The Meatball Shop,40.7182749,-73.9576213,1221,4.0,american
Panzerotti Bites,40.683715,-73.99227,110,5.0,american
Juniper Bar,40.7522805974308,-73.9916151018524,551,4.0,american
Misirizzi,40.7272,-73.99228,130,4.5,american
Yia Yia's Taverna,40.70401,-73.93086,126,5.0,american
Sky 55 Bar & Grill,40.703234,-74.008687,20,4.5,american
Kevin's,40.6791804832269,-74.0105960311045,149,4.0,american
Catfish,40.674106,-73.953529,699,4.0,american
Greenpoint Fish & Lobster,40.724128,-73.9491199,319,4.0,american
The Bar Room,40.763409,-73.968449,498,4.0,american
Café Gitane,40.7231802723335,-73.9946175625656,709,3.5,american
Milk & Honey Cafe,40.634356735221,-73.9661046515558,948,4.0,american
Tasty Pot,40.63609,-74.01165,19,3.5,american
The Highwater,40.76033,-73.92245,331,4.0,american
Cha-An,40.72947,-73.98813,1753,4.0,american
Emily - West Village,40.729330068469,-74.0038400073579,575,4.0,american
Surfish Bistro,40.6687008,-73.9936051,311,4.0,american
Negril BK,40.67501,-73.98163,498,4.0,american
Gotham Bar and Grill,40.734186,-73.993696,1581,4.5,american
Shake Shack,40.715283,-74.014799,928,4.0,american
Ramen Danbo,40.6761199579391,-73.9745199680328,139,4.5,american
Hollow Nickel,40.685512,-73.981986,211,4.0,american
Melt Shop,40.760711,-73.9823111,588,4.0,american
Il Corallo Trattoria,40.7262073,-74.0018919,928,4.0,american
Maiella,40.7470416595732,-73.956579002435,849,4.0,american
Vinegar Hill House,40.70275,-73.98124,649,3.5,american
Cheese Grille,40.7219115,-73.9886709,552,4.0,american
L'Antagoniste,40.685019,-73.929617,260,4.5,american
Ginger and Lemongrass,40.71912,-73.98567,318,4.0,american
Mori,40.671718,-73.983902,89,4.5,american
Coco Bistro,40.70757,-74.00184,57,4.0,american
Marble Dessert Bar,40.7291549416979,-74.0037429705262,30,5.0,american
CK14  The Crooked Knife,40.739015,-74.001506,515,4.0,american
SriPraPhai Thai Restaurant,40.7464987,-73.8992328,2298,4.0,american
Aoi Kitchen,40.72683167,-73.98754333,7,4.5,american
Doner Kebab NYC,40.69216,-73.98755,165,4.5,american
Don Chingon,40.6810431221494,-73.9752403260395,334,4.5,american
Sugarburg,40.7141182158499,-73.9516061916947,316,4.5,american
Biyou,40.68983,-73.93656,106,4.0,american
The Topaz,40.70734,-73.93949,100,4.5,american
Barolo East,40.75481,-73.97059,80,4.5,american
Nerai,40.7602,-73.97308,450,4.5,american
Highlands NYC,40.734345,-74.0010957,399,4.0,american
Dirty French,40.72183,-73.98719,632,4.0,american
Fogo de Chao Brazilian Steakhouse,40.7610765,-73.9777711,1151,4.0,american
Thai Market,40.80132,-73.96529,984,4.0,american
The Bao,40.72939,-73.9889199,1111,3.5,american
Shaking Crab- Brooklyn,40.675783,-73.981205,298,3.5,american
Le French Diner,40.7218274586187,-73.9879689992204,110,4.5,american
The Woo,40.7253,-74.00371,63,4.0,american
Westville - Wall St,40.70478,-74.00652,182,4.0,american
District Tap House,40.75409,-73.99039,816,4.0,american
Butler,40.7117670177852,-73.9646924963509,104,4.5,american
Calaca,40.6834,-73.95655,172,4.5,american
Zen Ramen & Sushi,40.75185,-73.98892,1439,4.5,american
Sushi Yasaka,40.779583,-73.983482,1712,4.0,american
Valerie,40.756354,-73.981129,189,4.0,american
Ruby's - Murray Hill,40.74364,-73.97985,431,4.0,american
Danji,40.764,-73.98686,989,4.0,american
Casa Adela,40.72264,-73.97973,449,4.0,american
The Douglass Public House,40.67929,-73.98137,160,4.5,american
Pascalou,40.78521,-73.95595,207,4.0,american
Rice & Miso,40.6845436245203,-73.9837776124477,61,4.5,american
Butcher Bar,40.76431,-73.9164,1943,4.0,american
Toro Loco,40.70421,-74.01208,201,4.0,american
Jackdaw,40.73183,-73.98557,43,4.5,american
Suki,40.72702,-73.98608,95,4.5,american
Bao Bao Cafe,40.740829,-73.983474,447,4.0,american
The Folly,40.72721,-74.00004,210,4.0,american
Paulie Gee's,40.729546,-73.958568,1209,4.5,american
La Nonna Ristorante & Bar,40.718468787527,-73.9639185527139,282,4.0,american
Kafana,40.72432,-73.97851,395,4.0,american
Smør,40.72927,-73.98153,33,4.5,american
The Gray Mare,40.726043,-73.989936,78,4.5,american
Xi'an Famous Foods,40.72782,-73.98551,1587,4.0,american
Simon & The Whale,40.739848,-73.984254,174,4.0,american
La Pulperia UES,40.7766202,-73.9523275,722,4.0,american
Hatsuhana Sushi Restaurant,40.75703,-73.97692,1289,4.0,american
Boqueria Flatiron,40.7402927726298,-73.9940709810079,1223,4.0,american
Mamasita Bar & Grill,40.76733,-73.98945,986,4.0,american
Thailicious LES,40.71927,-73.98509,65,4.5,american
Koku Ramen,40.7472532,-73.9861784,319,4.0,american
Anejo Tribeca,40.7193829,-74.004417,353,4.0,american
Little Mo,40.69701,-73.93368,306,4.0,american
Harvest Kitchen,40.777697,-73.978357,82,4.0,american
Kimpanadas,40.678451,-73.964165,15,5.0,american
LaoMa Spicy,40.7308968437954,-73.9934402704239,125,4.0,american
The Quarter Brooklyn,40.6874192552749,-73.9748689904809,170,4.0,american
Gopchang Story BBQ,40.74701,-73.98583,332,4.0,american
Hole in the Wall,40.74446,-73.97194,60,4.0,american
Forgtmenot,40.714498871349,-73.9915559401866,177,4.0,american
Mezetto,40.7228863781236,-73.9889362576721,586,4.0,american
Black Burger,40.72138,-74.00497,328,4.0,american
Sel Rrose,40.7200099,-73.993839,476,4.0,american
Zenkichi New York,40.71897,-73.96081,977,4.0,american
Bunsmith,40.6718444824219,-73.9572525024414,246,4.0,american
Chick'nCone,40.767567,-73.982461,131,4.5,american
Abiko Curry,40.7474259684723,-73.9862179359732,711,4.0,american
Le Pif,40.7476868,-74.0037054,172,4.5,american
Vic's,40.72693,-73.99319,443,4.0,american
Joe’s Steam Rice Roll,40.7190194496717,-74.0008207038045,220,4.0,american
SUGARFISH by sushi nozawa,40.72511,-74.00358,110,4.0,american
Midnights,40.71748,-73.95843,211,4.0,american
Yakiniku Futago,40.738851870947,-73.9941236398979,320,4.5,american
Gnoccheria By Luzzo's,40.723315,-73.983139,363,4.0,american
Gomi Korean Wine Bar,40.72886,-73.9813,124,4.5,american
Bar Verde,40.7260849061034,-73.9897361397743,219,4.5,american
Mayfield,40.6748580932617,-73.9565734863281,518,4.0,american
The Dumpling Shop,40.7281980640218,-73.9877445929247,115,4.5,american
Excellent Dumpling House,40.7440494396358,-73.995028194335,577,4.0,american
Chez Moi,40.6907305802403,-73.99551244328,362,4.0,american
Loosie's Kitchen & Cafe,40.71102,-73.96489,119,4.0,american
Verlaine,40.720079,-73.987785,1408,4.0,american
La Contenta Oeste,40.7352,-73.99808,194,4.0,american
Avenue C Restaurant,40.7238771589342,-73.9788588405229,7,5.0,american
High Street On Hudson,40.73888,-74.00574,400,4.0,american
Allora Ristorante,40.75433,-73.97277,513,4.5,american
Pinto Restaurant,40.6947735368336,-73.9943484261754,211,4.0,american
